DateReceived,Product,SubProduct,Issue,SubIssue,ConsumerComplaint,CompanyPublicResponse,Company,State,ZipCode,SubmittedVia,DateSentCompany,CompanyResponseConsumer,TimelyResponseSts,ConsumerDisputedSts,ComplaintId
2012-12-24,Credit card,,Other fee,,,,Capital One,GA,30024,Phone,2012-12-27,Closed with monetary relief,Yes,No,217057
2012-12-24,Credit card,,Other fee,,,,Wells Fargo,CA,91792,Web,2012-12-24,Closed with explanation,Yes,No,215948
2012-12-24,Credit card,,Payoff process,,,,Amex,NY,12572,Referral,2012-12-28,Closed with explanation,Yes,No,217191
2012-12-24,Credit card,,Payoff process,,,,Capital One,FL,33026,Referral,2012-12-27,Closed with non-monetary relief,Yes,No,216865
2012-12-24,Credit card,,Rewards,,,,Bank of America,IL,60611,Web,2012-12-24,Closed with explanation,Yes,No,217083
2012-12-24,Credit card,,Rewards,,,,Bank of America,MD,21043,Web,2012-12-27,Closed with explanation,Yes,Yes,217131
2012-12-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,94806,Web,2012-12-27,Closed with explanation,Yes,Yes,216947
2012-12-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,IN,47842,Web,2012-12-27,Closed with explanation,Yes,No,216854
2012-12-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Wells Fargo,MI,48917,Web,2012-12-28,Closed with explanation,Yes,No,215680
2012-12-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Capital One,FL,34136,Web,2012-12-31,Closed with explanation,Yes,No,216943
2012-12-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,JPMorgan Chase,VA,22630,Web,2012-12-27,Closed with explanation,Yes,No,217061
2012-12-24,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,CA,94066,Web,2012-12-27,Closed with explanation,Yes,Yes,216972
2012-12-24,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,FL,34476,Web,2012-12-27,Closed with explanation,Yes,Yes,216968
2012-12-24,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,WA,98360,Referral,2012-12-27,Closed with explanation,Yes,Yes,216164
2012-12-24,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo,OH,43054,Referral,2012-12-27,Closed with explanation,Yes,No,216906
2012-12-24,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,BB&T Financial,NC,27587,Web,2012-12-27,Closed with monetary relief,Yes,No,216936
2012-12-24,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,CA,92105,Web,2012-12-27,Closed with explanation,Yes,No,217105
2012-12-24,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,GA,30030,Web,2012-12-28,Closed with explanation,Yes,No,217220
2012-12-24,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,94580,Web,2012-12-27,Closed with non-monetary relief,Yes,No,217113
2012-12-24,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Citibank,IL,60411,Referral,2012-12-28,Closed with non-monetary relief,Yes,No,217196
2012-12-24,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,NY,12538,Referral,2012-12-27,Closed with explanation,Yes,No,216868
2012-12-24,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo,CA,93534,Referral,2012-12-27,Closed with explanation,Yes,No,217159
2012-12-24,Mortgage,FHA mortgage,Settlement process and costs,,,,Embrace Home Loans Inc,MO,63031,Web,2012-12-27,Closed,Yes,Yes,216853
2012-12-24,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,,,Wells Fargo,GA,30188,Referral,2012-12-27,Closed with explanation,Yes,No,217154
2012-12-24,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,,,Wells Fargo,MN,55419,Referral,2012-12-27,Closed with monetary relief,Yes,No,217040
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,AZ,85016,Referral,2012-12-28,Closed with explanation,Yes,No,217195
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,MD,21921,Referral,2012-12-28,Closed,Yes,No,217007
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,USAA Savings,CA,92126,Web,2012-12-27,Closed with explanation,Yes,No,215857
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Wells Fargo,CA,90638,Referral,2012-12-28,Closed with explanation,Yes,No,217014
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,Bank of America,CA,92807,Web,2012-12-27,Closed with explanation,Yes,No,216090
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,JPMorgan Chase,CA,92590,Referral,2012-12-27,Closed with explanation,Yes,Yes,216874
2012-12-24,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,PNC Bank,IL,60641,Referral,2012-12-27,Closed with explanation,Yes,No,217031
2012-12-24,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Citibank,CA,91709,Web,2012-12-27,Closed with explanation,Yes,No,216960
2012-12-24,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase,NY,10017,Referral,2012-12-27,Closed with explanation,Yes,No,217140
2012-12-24,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,TD Bank,NY,10016,Referral,2012-12-28,Closed with monetary relief,Yes,No,216879
2012-12-24,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Wells Fargo,AZ,85225,Referral,2012-12-27,Closed with explanation,Yes,No,216913
2012-12-24,Mortgage,Other mortgage,Credit decision / Underwriting,,,,Flagstar Bank,CA,90056,Referral,2012-12-27,Closed with explanation,Yes,No,216926
2012-12-24,Mortgage,Other mortgage,Credit decision / Underwriting,,,,Flagstar Bank,PA,19086,Referral,2012-12-27,Closed with explanation,Yes,Yes,217054
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Astoria Bank,NY,11375,Referral,2012-12-27,Closed with non-monetary relief,Yes,Yes,216871
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BB&T Financial,FL,33614,Referral,2012-12-28,Closed with explanation,Yes,No,217211
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BMO Harris,IL,60634,Referral,2012-12-28,Closed with non-monetary relief,Yes,No,216881
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,,,Referral,2012-12-27,Closed with explanation,Yes,No,217214
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,91024,Referral,2012-12-27,Closed with explanation,Yes,No,216863
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92335,Referral,2013-01-03,Closed with explanation,Yes,No,217175
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92626,Referral,2012-12-27,Closed with explanation,Yes,No,217404
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92821,Referral,2012-12-28,Closed with explanation,Yes,Yes,217202
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,93619,Referral,2012-12-28,Closed with explanation,Yes,No,216880
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CO,80919,Referral,2012-12-28,Closed with explanation,Yes,Yes,217198
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CT,6770,Referral,2012-12-27,Closed with explanation,Yes,No,217048
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,GA,30213,Referral,2012-12-27,Closed with explanation,Yes,Yes,217034
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,GA,31811,Referral,2012-12-27,Closed with explanation,Yes,No,216892
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,IL,60440,Referral,2012-12-27,Closed with explanation,Yes,No,216999
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MD,20706,Referral,2012-12-28,Closed with explanation,Yes,No,216889
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MD,21784,Referral,2012-12-27,Closed with explanation,Yes,No,217152
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MN,55411,Referral,2012-12-27,Closed with explanation,Yes,No,217025
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,10462,Referral,2012-12-27,Closed with explanation,No,Yes,216875
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11935,Referral,2012-12-27,Closed with explanation,Yes,Yes,216995
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,43219,Referral,2012-12-27,Closed with explanation,Yes,No,217357
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,45420,Referral,2012-12-27,Closed with non-monetary relief,Yes,Yes,216876
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OR,97862,Referral,2012-12-27,Closed with explanation,Yes,No,217128
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,TN,38018,Referral,2012-12-27,Closed with explanation,Yes,No,216991
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,TX,76063,Referral,2012-12-27,Closed with explanation,Yes,No,217049
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,WA,98023,Referral,2012-12-28,Closed with explanation,Yes,Yes,216887
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,WA,98027,Referral,2012-12-28,Closed with explanation,Yes,No,217021
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,CIT Bank National Association,FL,33193,Referral,2012-12-27,Closed with explanation,Yes,No,216902
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Capital One,MN,55018,Referral,2012-12-27,Closed with non-monetary relief,Yes,No,217163
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,CA,90043,Referral,2012-12-27,Closed with explanation,Yes,No,217176
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,CA,92336,Referral,2012-12-28,Closed with explanation,Yes,No,217184
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,KY,40008,Referral,2012-12-27,Closed with explanation,Yes,No,217047
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NV,89178,Referral,2012-12-27,Closed with explanation,Yes,No,217156
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NY,10023,Referral,2012-12-27,Closed with explanation,Yes,No,216928
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,TX,76244,Referral,2012-12-28,Closed with explanation,Yes,No,217019
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,MI,48320,Referral,2012-12-28,Closed,Yes,No,215638
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,HSBC,MN,55016,Referral,2012-12-28,Closed with explanation,Yes,Yes,216878
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,HSBC,NY,11357,Referral,2012-12-27,Closed,Yes,No,216893
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,,94582,Referral,2013-01-03,Closed with explanation,Yes,No,217443
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,AZ,85653,Referral,2013-01-08,Closed with explanation,Yes,No,217197
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CA,91367,Referral,2012-12-27,Closed,Yes,No,216920
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CA,91384,Referral,2012-12-27,Closed with monetary relief,Yes,No,217360
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CA,93065,Referral,2013-02-13,Closed,Yes,No,216916
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CA,95670,Referral,2012-12-27,Closed,Yes,No,217032
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CT,,Referral,2012-12-27,Closed with non-monetary relief,Yes,No,217037
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CT,6478,Referral,2012-12-28,Closed with monetary relief,Yes,No,217190
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,CT,6901,Referral,2013-01-08,Closed with explanation,Yes,No,216917
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,FL,33142,Referral,2012-12-27,Closed,Yes,No,216905
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,FL,34667,Referral,2013-02-27,Closed with explanation,Yes,Yes,216912
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,GA,30101,Referral,2012-12-28,Closed with explanation,Yes,No,221173
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,IL,60013,Referral,2012-12-27,Closed with explanation,Yes,No,216856
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,MI,48415,Referral,2012-12-28,Closed with explanation,Yes,No,217440
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,MN,55017,Referral,2013-01-03,Closed,Yes,No,216904
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,NC,27894,Referral,2012-12-28,Closed,Yes,No,216886
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,NH,3060,Referral,2012-12-27,Closed,Yes,No,216910
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,NH,3873,Referral,2012-12-27,Closed,Yes,No,217043
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,NJ,7040,Referral,2013-01-04,Closed with explanation,Yes,No,216903
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,VA,22903,Referral,2012-12-27,Closed with non-monetary relief,Yes,No,216919
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,KeyBank NA,NY,12084,Referral,2012-12-27,Closed with explanation,Yes,No,217145
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,91367,Referral,2012-12-27,Closed with explanation,Yes,No,217157
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,91733,Referral,2013-02-13,Closed with explanation,Yes,No,216897
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,91977,Referral,2012-12-27,Closed with explanation,No,No,217035
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,GA,30305,Referral,2012-12-27,Closed with explanation,Yes,No,217479
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,NY,11040,Referral,2012-12-27,Closed with explanation,Yes,No,217168
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,90280,Referral,2012-12-27,Closed with explanation,Yes,No,217151
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,91306,Referral,2012-12-27,Closed with explanation,Yes,No,217136
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92677,Referral,2012-12-28,Closed with explanation,Yes,No,217213
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92708,Referral,2012-12-27,Closed with non-monetary relief,Yes,No,217042
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,GA,30326,Referral,2012-12-27,Closed with explanation,Yes,No,216896
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,OH,44108,Referral,2012-12-27,Closed with explanation,Yes,No,217161
2012-12-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank,AZ,85756,Referral,2012-12-27,Closed with explanation,Yes,No,217003
